"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,58550.675,,
"DEU","Germany","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,58892.57,,
"DEU","Germany","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,57898.507,,
"DEU","Germany","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,56368.101,,
"DEU","Germany","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,55895.277,,
"DEU","Germany","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,54177.957,,
"DEU","Germany","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,53339.007,,
"DEU","Germany","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,51097.525,,
"DEU","Germany","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,48261.434,,
"DEU","Germany","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,47051.409,,
"DEU","Germany","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,45687.749,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,51554.351,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,50073.981,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,51576.62,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,49022.033,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,50729.88,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,49110.742,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,50462.473,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,47854.222,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,36438.507,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,32963.095,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,32472.202,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,34300.044,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,33553.178,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,33335.983,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,34809.673,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,33366.934,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,32701.975,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,35331.806,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,34202.505,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,34545.381,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,27448.539,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,27457.718,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,27583.771,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,27717.899,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,28202.448,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,28155.188,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,28018.638,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,27547.85,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,26383.103,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,25668.945,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24922.351,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24767.161,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,42.16,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,38.689,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,258.891,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2268.275,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2445.621,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2404.001,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3149.864,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3854.983,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4526.176,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4857.307,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5655.838,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,7002.549,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,7598.216,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,7803.658,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8221.352,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8461.897,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8808.935,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9239.988,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9204.694,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9464.585,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9753.448,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10168.665,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10337.408,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10324.853,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10465.546,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10694.277,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10629.795,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10374.69,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9424.784,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8743.368,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8256.323,,
"DEU","Germany","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8069.178,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2752.001,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2387.48,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2165.104,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2029.906,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1726.958,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1878.735,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1841.189,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1495.709,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1613.707,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1348.9,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,877.68,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,799.12,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,868.069,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,931.982,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,899.243,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,773.232,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,621.293,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,547.1,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,522.275,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,373.895,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,317.496,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,256.154,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,221.303,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,234.169,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,213.598,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,222.587,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,229.571,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,233.857,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,263.068,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,210.883,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,188.23,,
"DEU","Germany","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,190.946,,
"DEU","Germany","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4563.945,,
"DEU","Germany","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4891.586,,
"DEU","Germany","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5398.617,,
"DEU","Germany","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6156.991,,
"DEU","Germany","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6441.09,,
"DEU","Germany","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6665.702,,
"DEU","Germany","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6351.692,,
"DEU","Germany","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6296.396,,
"DEU","Germany","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6069.715,,
"DEU","Germany","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4421.455,,
"DEU","Germany","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4197.531,,
"DEU","Germany","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3866.965,,
"DEU","Germany","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3176.883,,
"DEU","Germany","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3105.927,,
"DEU","Germany","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3340.549,,
"DEU","Germany","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3351.88,,
"DEU","Germany","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3298.909,,
"DEU","Germany","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3184.478,,
